Page	Head_Coord	Height	Text
123	85	10.0	／年寄り／先生に反抗するものではない）。げ
123	85	10.0	ー さー（よく口答えする者）、げー さー 
123	85	10.0	わらばー（口答えをする子）。あん いーねー、
123	85	10.0	かん いーっし ふぃっちー げーびけー さ
123	85	10.0	んけー。（ああ言えば、こう言っていつも口答
123	85	10.0	えばかりするな）。げーびかーっし っちゅぬ
123	85	10.0	 いーる くとー むる ちかん。（口答えだ
123	85	10.0	けで人の言うことはまったく聞かない）。あれ
123	85	10.0	ー ぬー いちゃんてーまん げー すん ど
123	85	10.0	ー。（あの人は何を言っても口答えするよ）。わ
123	85	10.0	んにんかい げー ゐ？（私に口答えか）。
123	86	12.0	けー〜〈さっと（する）、いつの間に（状態変
123	85	10.0	化している）〉 【例】けーにんとーん（いつの
123	85	10.0	間に寝ている）、けーかわとーん（いつの間に
123	85	10.0	変わっている）、けーうわとーん（いつの間に
123	328	10.0	終わっている）、けーこーいん（さっと買う）、
123	328	10.0	けーちゅくいん（ぱっとつくる）、けーやみー
123	328	10.0	ん（さっとやめる）、けーもーいん（さっと踊
123	328	10.0	る）、けーほーちゅん（さっと掃く）、けーなで
123	328	10.0	ぃーん（さっとなでる）。けーぬめー（さっと
123	328	10.0	飲め）、けーかけー（さっと書け）、けーゆめー
123	322	10.0	（さっと読め）。んーぢーねー ゐー でーくに
123	328	10.0	 やたくとぅ けーこーたる むのー、ちっち
123	328	10.0	ゃくとぅ なーか むし くーやー やたん。
123	322	10.0	（見たらいい大根だったのでさっと買ったのに、
123	328	10.0	切ったら中は虫食い状態だった）。あっちぐり
123	328	10.0	さくとぅ、なーぬ きーぬ ふぁーや かたは
123	328	10.0	らんかい けーほーちょーけー。（歩きにくい
123	328	10.0	ので、庭の木の葉はそばにさっと掃いておけ）。
123	328	10.0	くゎーしぬ くー けーうとぅすん。（お菓子
123	328	10.0	のくずをさっと払い落とす）。っやーや たか
123	328	10.0	ぐつ くみーねー、 みちなかをぅてぃ けー
123	328	10.0	くるぶん どー。（あなたは高い靴をはくと、道
123	328	10.0	中でいきなり転ぶよ）。あっさ かなとーたる
123	328	10.0	むんぬん、いーな けーまーちゃる ばー な
123	328	10.0	ー？（あんなに達者だったのに、こんなにも早
123	328	10.0	くいきなり亡くなったんだね）。しらん ふー
123	328	10.0	なー さーに けーはちくーわ。（知らんふり
123	328	10.0	してさっと行って来なさい）。あいこーぬ ぬ
123	328	10.0	むるぐとぅしぇー ぬまんぐとぅ、んぢゃむの
123	328	10.0	ー くすい やくとぅ けーぬめー。（蟻が飲
123	328	10.0	むようには飲まないで、苦いものは薬なのでさ
123	328	10.0	っと飲みなさい）。なちゅくとぅ、わらばーんか
123	328	10.0	い んーだらんぐとぅ けーいき／けーはり 
123	328	10.0	よー。（泣くので、子どもには見られないように
123	328	10.0	さっと行きなさいよ）。わんが かまなやーん
124	85	10.0	でぃ うむとーたる ぱん うぃきがしーじゃ
124	85	10.0	んかい けーとぅらったん。（私が食べようと
124	85	10.0	思っていたパンを兄にいきなり奪われた）。
124	86	12.0	け ー   し ぢ ゅ ん 〈す で に 死 ん で し ま う〉
124	78	10.0	【活】〜しぢゃん、〜しなん、〜しぢ 【例】わら
124	85	10.0	び くるまんかい うっちゃんぎてぃ うやぬ
124	85	10.0	 ぱちんこ そーる っうぇーだに けーしぢ
124	85	10.0	ょーたんでぃーる はなしぬ ゆー ちかりー
124	85	10.0	ん。（子どもを車内に放っておいて親がパチン
124	85	10.0	コしている間にすでに死んでしまったという話
124	85	10.0	はよく耳に入ってくる）。
124	85	12.0	けー とぅいん 〈ひったくる、横取りする〉
124	78	10.0	【活】〜とぅたん、〜とぅらん、〜とぅてぃ 【例】
124	85	10.0	みちなかをぅてぃ じてんしゃ ぬとーる っ
124	85	10.0	ちゅんかい くさーから かばん けーとぅら
124	85	10.0	ったん。（路上で自転車に乗っている人に背後
124	85	10.0	からカバンをひったくられた）。でーくに じ
124	85	10.0	ょーとぅーから とぅてぃ うちきてーし っ
124	85	10.0	ちゅぬ けーとぅいんち そーたん。（大根良
124	85	10.0	いのから取って置いてあったのを他人が横取り
124	85	10.0	しようとしていた）。あぬ うぃなごー っち
124	85	10.0	ゅぬ をぅとぅ けーとぅらんちびけーっし 
124	85	10.0	やー。あんし やなたくまー やる。（あの女性
124	85	10.0	は他人の夫を横取りしようとばかりしてね。な
124	85	10.0	んとずる賢い女だ）。
124	86	12.0	けー まーい まーい すん 〈廻って来
124	85	10.0	る〉 【例】まるけーてぃなーや けーまーい
124	85	10.0	まーいっし くぃり よー。（時々は廻って来
124	85	10.0	てね）。
124	72	14.3	けーいん 〈返る／帰る〉【活】けーたん、けー
124	85	10.0	らん、けーてぃ 【例】わらびんちゃーや っう
124	85	10.0	ぃーりきさる ばすねー けーりんくるびんっ
124	85	10.0	し／とぅんぢゃーもーやーっし うっさくゎっ
124	85	10.0	たー すん。（子どもたちは楽しいときにはで
124	85	10.0	んぐり返りをして／跳ねたり小躍りして大喜び
124	85	10.0	する）。
124	72	14.3	けーいん 〈換える〉【活】けーたん、けーら
124	85	10.0	ん、けーてぃ 【例】まーがなをぅてぃ じん 
124	85	10.0	けーてぃくーわ。（どこかでお金を換えておい
124	328	10.0	で）。くぬ いちまんゑん けーらりーみ？（こ
124	328	10.0	の一万円両替できるか）。
124	329	12.0	けー るー 〈交換、交代〉 【例】あかーと
124	328	10.0	ぅ／おーるーとぅ けーるー しん しむがや
124	328	10.0	ー？／ゆたさいびーがやー？（赤いのと／⻘い
124	328	10.0	のと交換してもいいか／かまいませんか）。い
124	328	10.0	ったーや みーやー ちゅくてーさ やー。ち
124	328	10.0	ゃー みーさしぇー まし やくとぅ、わった
124	328	10.0	ー ふるーとぅ けーるー すみ？（あなたた
124	328	10.0	ちは新しい家を造ったんだね。いつだって新し
124	328	10.0	いのがいいので、古いのと交換するか）。
124	315	14.3	けーうち 〈小皿〉 【例】うぬ あたい そ
124	328	10.0	ーる けーうち とぅてぃくぃれー。（これく
124	328	10.0	らいの小皿を取ってくれ）。
124	315	14.3	けーすん 〈返す、帰す、耕す〉【活】けーちゃ
124	328	10.0	ん、けーさん、けーち 【例】かとーる しゅむ
124	328	10.0	ち あちゃーまでぃなかい とぅしゅかぬんか
124	328	10.0	い けーさんねー ならん。（借りている本明
124	328	10.0	日までには図書館に返さないといけない）。あ
124	328	10.0	ちねー するたみに うふじん ちかえー さ
124	328	10.0	しが、に、さんにんびけーっし むとぅ とぅ
124	328	10.0	いけーちゃん。（商売するために大金を使いは
124	328	10.0	したが、２、３年ほどで元金を取り返した）。は
124	328	10.0	る けーちから さねー まちゅん。（畑を耕
124	328	10.0	してから種は播く）。
124	329	12.0	けーさー 〈（何度も）くり返すこと〉 【例】
124	328	10.0	くーぶいりちゃー、いなむどぅち、なかみじろ
124	328	10.0	ー、ちゅくてぃ ちゃーき かむしやか あち
124	328	10.0	らしけーさーっし なーちゃどぅ なーふぃん
124	328	10.0	 まーく ないる。（昆布炒め、肉汁、中味汁は
124	328	10.0	作ってすぐ食べるより暖め直したりして翌日が
124	328	10.0	さらにおいしくなる）。あれー ふるぐるまー
124	328	10.0	 あたらさっし、のーしけーさーっし ちかと
124	328	10.0	ーん。（あの人は中古車を大事にして、何度も修
124	328	10.0	理して使っている）。うちなーをぅてー むっ
124	328	10.0	ちけーさー するくとー えーてぃんかい し
124	328	10.0	たたかぬ ぐぶりー ないんでぃぬ んかしん
124	328	10.0	ちゅからぬ いーならーしぬ あん。（沖縄で
124	328	10.0	は即座にお返しすることは相手にはなはだ失礼
124	328	10.0	だとの昔の人からの言い伝えがある）。
125	85	12.0	けーし まー 〈裏返し〉 【例】っやーや 
125	85	10.0	けーしまーっし ちちょーん どー。（あなた
125	85	10.0	は裏返しを着ているよ）。っやー セーターや
125	85	10.0	 けーしまー なとーくとぅ、はぢやーに の
125	85	10.0	ーしぇー。しにっちゅぬどぅ けーしまー ち
125	85	10.0	ーん どー。（あなたのセーターは裏返しにな
125	85	10.0	っているので、脱いで直しなさい。死んだ人が
125	85	10.0	裏返しを着るんだよ）。
125	86	12.0	けーし むどぅし 〈おつり〉 【例】なー
125	85	10.0	だ けーしむどぅしぇー ゐーてー をぅらん
125	85	10.0	 どー。（まだおつりはもらってはいないよ）。
125	85	10.0	けーしむどぅしぇー あてぃー？ ちゃっさ 
125	85	10.0	あたが？（おつりはあったか。いくらあったか）。
125	85	10.0	けーしむどぅしぇー っやー ゐーれー。（おつ
125	85	10.0	りはあなたがもらいなさい）。けーしむどぅし
125	85	10.0	ぇー っやー わたくしぐゎー しぇー。（お
125	85	10.0	つりはあなたのお小遣いにしなさい）。
125	72	14.3	けーな 〈腕〉 【例】っんぶむん むちぢゅー
125	85	10.0	さぬ、けーなぬ やでぃ、なーちゃー あがら
125	85	10.0	ん なとーたん。（重いものを持ち過ぎて、腕が
125	85	10.0	痛くて、翌日は上がらなくなっていた）。
125	72	14.3	けーらすん 〈ひっくり返す〉【活】けーらち
125	85	10.0	ゃん、けーらさん、けーらち 【例】うちなーぬ
125	85	10.0	 しーし けーらしーや うーまーい、ふぃさ
125	85	10.0	たたち、けーらちゃいっし、ふんとー しーし
125	85	10.0	ぬ もーとーんねーっし っんぢゅち いっぺ
125	85	10.0	ー みぐとぅな むん やん。（沖縄の獅子舞
125	85	10.0	いは大回り、足たたき、ひっくり返ったりして、
125	85	10.0	本当に獅子が舞っているように動いてとても見
